text,label
سَدَّاً مَنيعاً يا وَطَن<LF>صَه يا طَنين البَلبَلة<LF>أبدَاً لِحُكم الفَردِ .. لا<LF>بالدَم لِحُكم الفَردِ .. لا<LF>تَحيا الديموقراطية<LF>كّم نَفديكَ يا مُستَقبَلها<LF>#اعتصام_القيادة_العامة URL,NOT
@USER يا جماهير يا ولهانه سهرانه تفكر,NOT
يا ذاك يا ذاك💔 يامن تضن بئن القلب نساك لا ورب البيت لم ينساك القلب يوما ولكن عاداتي وتقاليدي لا تسمح لي وقبل عاداتي وتقاليدي هنالك رب لنا💙✨.<LF>بقلمي:@USER<LF>...<LF>.<LF>#باريس,NOT
@USER @USER إقفلي يا هاجر يا شاهين النت دلوقتي وقومي نامي.😡😂,NOT
المشكلة في البلد دي إنك لو قلت للحلو يا حلو في عيونه يا إما بياخد قلم في نفسه أو بيخزقلك عيونك..!,NOT
وكما قيل فى الغزل يا عرة الحبايب يا تربيه الزرايب يا ابن ال او يا بنت الو**ه..,OFF
@USER @USER @USER قال يا جاي بلا عزيمة يا قليل القيمة,OFF
يا فيروز يا بنت الكااااااالب 3&gt;<LF> URL #NowPlaying,OFF
@USER حريم السلطان امثالك مجرد ذكر سيدهم السيسى يجيلهم تبول لا ارادى انصحك تروح عن ولى نعمتك القردوغان تمارس الشذوذ عنده دا خليفتكم المنشود يا أفاق يا مدلس يا تاجر الدين يا راعى الخراب,OFF
لو .. يا صغرها كلمه و يا كبرها خيال,NOT
والله العظيم مافي فرخ حرام وضال إلا أنت يا نعمان يا بن عثمان. أخلاق جيشنا أكبر من أنها تقتل الأبرياء لأغراض شخصية. يا ويلكم من ربي ومن الليبيين والله العظيم اني لأرى الحرب هذه نصرة للجيش وللحق على الإخوان والدواعش والمليشيات الأرهابية والمرتزقة والعماله اللي انت تمثلها يا ضال. URL,OFF
@USER استبشر خير يا لمبي يا صاحبي <LF>سقوط الحكم العسكري في السودان والجزائر وليبيا وقيام نظام مدني سينهي حقبة العسكر في المنطقة<LF>أنا وانت والشعب نقدر نثور ونجيب النظام المدني العادل الحر,NOT
سقطت يا امتي يا امة الامجاد والماضي العريقِِِ ❤️.,NOT
ريمونتادا دي تبقي أُمك <LF>بره يا ولاد المره الوسخه يا أنجاس,OFF
@USER @USER @USER @USER @USER @USER زعيم نصف الأرض يا هلالي يا هلال صداره بس,NOT
RT @USER: الدوري يا زمالك 🇦🇹 الدوري يا زمالك 🇦🇹 الدوري يا زمالك 🇦🇹<LF>الدوري يا زمالك 🇦🇹 الدوري يا زمالك 🇦🇹 الدوري يا زمالك 🇦🇹<LF>الدور...,NOT
اللهم يا رحمن يارحيم يا ذا العرش الكريم اللهم اني اسئلك بكل اسمٍ سميت به نفسك ان ترحم جدتي وتغفر لها ذنوبها وتدخلها الجنه بجوار نبيك محمد صلى الله عليه وسلم وصحبه الكرام اللهم ارحم ضعفها ووسع قبرها و نقها من الذنوب والخطايا كما ينقى الثوب الأبيض من الدنس 💔💔 فقيدتي في ذمة الله,NOT
RT @USER: #ساعه_استجابه<LF>اللّهم إنّي أسألك يا فارج الهم ويا كاشف الغم ، يا مجيب دعوة المضطرين ، يا رحمن الدنيا يا رحيم الآخرة ، ارحمني...,NOT
RT @USER: عن أي سلفية وأي منهج تتحدث يا غشاش يا جبان❗❗!?️<LF>هب أن أبو المجالس لم يقل كلمة سرية فهل قال مجالس شورى أم لا يا جبان !?️!?️ URL,OFF
يا أوادم يا حلوين لحد ينازع حد قدام حد ثاني بليز يعني,NOT
@USER 💚 اللهم صل وسلم وبارك عليك يا حبيب الله يا حبيبي ياسيدي ياشفيعي يا محمد 💚,NOT
@USER @USER يا متابع انت يا حوت يا برنس😉,NOT
@USER 30سنه صيام عن البطولات كان الشي الوحيد اللي يفرحكم هزيمة الهلال في اي مباراه يلعبها وتقومون طقطقه لصباح والحين يوم فاز عليكم العميد جيت انت ووجهك تتكلم عن الاخلاق وتقيم مدرج بالكامل يا يا يا قووكً يا عميد حرمتهم من دوري وكاس 😂😂😂,OFF
RT @USER: عاجل بسم الله يا امة الخير و يا اهل الخير الربانيين و الله الذي لا اله الا هو ان زوجتي تمر بمرحلة جد حرجة و انها بالان...,NOT
RT @USER: يا متاح يا سهل يا رخيص URL,OFF
RT @USER: يا أبالغ بردات فعلي يا ما أهتم أبدًا آه تعبت مني,NOT
النهاردة أخيرا لقيت الكورس العبقري اللي كنت قالب عليه الدنيا وهيحققلي كل أحلامي ولكن جيس واهات؟؟؟ اونلي فور 900 يو.اس.ماذر فاكر.دي، ولأول مرة بقول من كل قلبي وإحساسي ووجداني يحرق كس أم التعويم على كس أم اليوم اللي اتبلينا بسحنتك فيه يا بعيد يا بن البعدا حسبي الله ونعم الوكيل,OFF
وسافرى يا احزان سافرى يا احزان .. ملكيش مابنا مكان<LF>ده في قلوبنا امان 🎶,NOT
يا دينى على العظمة يا جيمى URL,NOT
RT @USER: انا النحلة انا الدبور على ايامنا ....هلا يا طالعة يا نازلة عند فوزي موزي URL,NOT
RT @USER: وتزأر يا أخي يا قلبك يا قوك يا أخي ووووو بكيفك ووو يحسبون عليك بلنتي وتفوز URL,NOT
سلمياااااااااه !!<LF>يارب استر على شعب الجزائر يا خوفى يا بدران :( URL,NOT
RT @USER: #يسقط_حكم_تميم ليش دائما هاشتاقات ضد قطر ايش عاملة لدينكوا قطر وليش حارقة دمكوا اخرسوا يا سعوديين يا كلاب اسرائيل يا مر...,OFF
يَا صِدفة أيامِي يا نِعمة الرحمَنْ يا لِذة دِنيتِي وأجمَل أشيائِي .. ✨♥️,NOT
@USER يا زين صباحك يا ناصر 😍💛,NOT
"@USER ما هم دول الاخوان الارهابيين والمرتزقه وعملاء السبوبه اللي باعوا العراق واللي باعوا سوريا واللي باعوا ليبيا واللي الان بيبيعوا الجزائر وهم هم اللي موجودين في السودان واللي الحمد لله لم ينجحوا في مصر الحبيبه ولذلك شعارهم الجديد الان "" يا اما",OFF
اهلين يا حبي القديم اهلين يا حبي الأولي <LF>اهلين يا جمر العتيم يا منور الدنيا علي<LF>مشتاق والله العظيم بالشوق ممتلي <LF>اهيم في حبك اهيم و الكون هذا كله لك و لي,NOT
اللـهم اني اسألك باسمك يا عفو يا غفور يا صبور يا شكور يا رؤوف يا عطوف يا مسؤول يا ودود يا سبوح يا قدوس,NOT
RT @USER: سُبْحانَكَ يا اَللهُ تَعالَيْتَ يا رَحْمنُ اَجِرْنا مِنَ النّارِ يا مُجيرُ┋┋┋من دُعاء المجير,NOT
"العالَم أقبح خلف الباب يا ترُده يا تبدأ تتنازل """,NOT
RT @USER: ربعي يا بني عمي ربعي يا بني عمي<LF>مطير يا حمران النواظر<LF>قولوا تم قولوا تم <LF>نشيل الخيمه او ما نشيلها<LF>نعنبوا اللي ما يفتخر ف...,NOT
RT @USER: فز يا خفاق و أهدأ يا شعور<LF>واحتفظ في كل وقتك بالوقار<LF>**<LF> لو يفوح العود الأزرق بالبخور<LF>ولو يذكرك المسا شوق النهار<LF>**<LF>فيك لا ي...,NOT
@USER انا كنت ف مدرسة قومية.. يا ميس يا سير 😀<LF>بعدين كل مدارس القوميات زيغت ف الفرنش😀😀,NOT
RT @USER: يا هلال يا عشق الملايين يا هلال<LF>يا هلال يا رمز الذهب والسطارة<LF>،<LF>عوّدتنا تاقف مواقيف الأبطال<LF>وتمتّع الجمهور فنّ ومهارة<LF>،<LF>ولو...,NOT
والليل هذا لا نجوم ولا قمر <LF>و اشيائي الحلوه عن عيوني تغيب <LF>لا حولي الميناء وانا وسط البحر <LF>و في زحمة الأحزان قلبي مستصيب <LF>عزاه يا عزاه يا خيبة عمر <LF>عزاه ياقلبٍ غدى ماله حبيب <LF>من كثر عثراتي و خيبات العمر<LF>وغدر الحبيب الي غدى ماهو حبيب ..,NOT
#كاس_زايد_للانديه_الابطال<LF>تكفى يا عقيد يا اسطوره ويا عويس وسلمان وسعيد ومهند و فتاح وحسين تردو ع هالتغريده وتقولو جبناهااا مرجله ثقتنا فيكم و انتو قدها💪💪💚🔥🔥<LF> @USER @USER @USER @USER @USER @USER @USER URL,NOT
@USER @USER يا فهد المولد يا الكسندر خليتوهم يشجعون الاتفاف والتعاون عشان ياخذون الدوري 🌚💔,NOT
=E1857,NOT
RT @USER: •ولإنكِ تتركين شعوراً عذباً في كل مكان تذهبين إليه ، أنتِ يا حيلة العاجز ، يا صاحبة الروح النقية ، المُبهجة التي لا تستحق ولو ل...,NOT
RT @USER: @USER يا ولية يا جبارة ده انت قادرة 😂😂❤,NOT
يا استاذ محمد افتح يا استاذ محمد الامتحانات يوم الاتنين ولسه ما نعرفش الجدول URL,NOT
RT @USER: @USER @USER والناتج بتقسمو على ١٠٠ يا مهندس يا بكلاريوس يا شفت يا الماشي تفتش شغل برا,NOT
@USER وأول كنت وين يا ضلالي يا بتاع الباسطة باللبن عايز تصرح اسي اقطع وشك,OFF
- يا نبع الوفا الصافي يا عشنا الدافي<LF>يا نبع الوفا الصافي يا عشنا الدافي<LF>خيرج علينا ضافي يا ديرتي يا كويت<LF>يا ديرتي يا كويت URL,NOT
"فكرني بأغنية كارول ""علي يا علي يا ابن عمي يا علي"" 😂😂 URL",NOT
@USER @USER يا شاف يا شاف اشف عبدك يوسف يارب 🤲🏻@USER,NOT
RT @USER: الثلث الاخير من الليل ومطر..<LF>يارب يا كريم يا رحيم يا عظيم يا جبار يا قوي يا عزيز يااارب اكتب لنا الشفاء من السكر لا شفاء الا...,NOT
وحي الصباح الّي توشح بلونك، أزرق وأبيض يا عشقي يا هلال.<LF>.<LF>#صباحات_الهلال,NOT
@USER 🛑ده غباء يا الشاذلي<LF>🛑ده غباء يا الشاذلي<LF>🛑ده غباء يا الشاذلي<LF>🛑ده غباء يا الشاذلي<LF>🛑ده غباء يا الشاذلي<LF>🛑ده غباء يا الشاذلي<LF>🛑ده غباء يا الشاذلي,NOT
RT @USER: @USER طبعا مش هنعرف نعيش من غيرك يا بنت قلبى يا كلبوبه انتى متقوليش كده تانى يا كلبوبه💞💞💞💞💞💞💞💋💋💋💋💋💋,OFF
اللهم يا رزاق يا ذو القوة المتين يا من له ما في السموات والارض ارزقنا من حيث لا نشاء ووسع رزقنا واعنا على طاعتك وحسن عبادتك.,NOT
يا الله تستجيب لدعواتي يا الله تستجيب لدعواتي يا الله تستجيب لدعواتي يا الله تستجيب لدعواتي يا الله تستجيب لدعواتي يا الله تستجيب لدعواتي اللهم امين,NOT
@USER لعنه الله عليك الليل النهار يا فاسق يا فاجر جهنم وبئس المصير,OFF
RT @USER: @USER اللهم آمين يا رب .. تسلمي يا سمسم وربي يسمع منك ويستجيب 🥺🥰🙏🏻<LF>حجننك بعدين انا وهو يا خالتو سموحة 😁💝,NOT
يا اجمل الأيام يا يوم الخميس<LF>يا اروع واجمل يوم بعيون الملا<LF>يا درة ألاسبوع ياليوم النفيس<LF>الكل بقدوم يرحب/يا هلا<LF>#هلا بالخميس URL,NOT
@USER @USER @USER يا طحلب يا ضفدع🐸🐸🐸🐸🐸 .. فريقك في افضل مستوياته حقق 4 بطولات اخر 10 سنين <LF> والاتحاد في اسوء مستوياته حقق 4 بطولات <LF>ههههههههههههههههههههههههه شفت يا صغير جدة,OFF
@USER يا قلبي ربي يسعدك يا الأميرة. يا الغاليه,NOT
يا جمالك و يا جمال ابتسامتك 💘💘💘 — خلقت ربنا ولله الحمد😌 URL,NOT
@USER @USER هالله هالله يا بابا و سلام عليك يا بابا سيدي منصور يا بابا 👏🏻👏🏻👏🏻👏🏻👏🏻 اضرببببببببب,NOT
RT @USER: وهنرفع اسم نادينا يا بلادنا يا احلي مدينة <LF>#الدوري_بين_اقدامك_يااهلي 💪<LF>#الدوري_يااهلي ❤🌟 URL,NOT
@USER يا ابن يا حبيبى مش عليك مش علشان لسه قافل معاك يبقى انت .... روح نام يا صلاح انت راجل مريض 😂😂😂,OFF
@USER سعيد جاب الخير...أيها الطاعون يا مانع الماعون يا شبيه كهنة امون توقف عن تحريف التاريخ وتشويه ديننا الحنيف ..ليس نابوليون من أشهر إسلامه بل جنراله وساعده الايمن جلبير هو من أعلن عن إسلامه لي يحتال على المصريين,OFF
يا صاحب الفرج يا عالي بلا درج يا من شق البحر لموسي حتي خرج اخرجنا من <LF> الضيق الي الفرج <LF>🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲,NOT
RT @USER: اللهمّ حلّ روحه محل الأبرار وتغمَّده بالرّحمة أثناء الليل والنّهار برحمتك يا أرحم الرّاحمين اللهمّ يا حنَّان يا منَّان ي...,NOT
@USER بالتوفيق يا سكري القصيم يا برازيل القصيم ..💛💛,NOT
RT @USER: يا حبيبـي<LF>الليل وسماه ونجومه وقمره ، قمره وسهره<LF>وإنت وأنا يا حبيبي أنا، يا حياتي أنا، كلنا في الحب سوا❤️🎶<LF>#أم_كلثوم URL,NOT
اه يا تيشيرت العمر يا أبيض ❤️🇦🇹 #الزمالك URL,NOT
يا نااااس يا هووووه<LF>عايز اعرف صفقة القرن يعني ايه...؟ من حد فاهم وليس. وليس مضلل او جاهل,NOT
RT @USER: تسلّطي يا مليكتي<LF>وتلالأي يا نجمتي<LF>وتجلّي يا جميلتي<LF>وتباهي يا حبيبتي<LF>انا هنا ظلكِ وأنتِ<LF>في الروحِ جليستي.<LF>[@USER ],NOT
عندي مشكلة كبيرة مع الناس اللي تشرحلهاا انت ايه وعيوبك ايه ومابتحبش ايه فايعملوا كل اللي انت حذرتهم منه ومايتخيلوش رد فعلك ويقولوا اتصدمناا فيك، ياعالم يا جزم يا ولاد الافاعي اومال اناا كنت بشرح في ايه من الاول,OFF
ده احنا يا دوب بنقول يا هادي اومال لو فات شهر هيحصل ايه ..❤️❤️😍,NOT
اشراقة صباحية <LF>.<LF>الاثنين ١٥ -٤ - ٢٠١٩<LF>.<LF>اللهم يا خير معبود يا من لا يجوز لغيرك السجود ولا يستغني عنك احد في الوجود نسالك الا تكسر لنا قلبا ولا تصعب علينا امرا ولا ترد لنا دعاء اللهم اجعلنا ممن تفائل بخيرك فاكرمته وتوكل عليك فكفيته ودعاك فاجبته❤️,NOT
يا مسهل يا كريم يا رب #الغزالي_وتفاعل_للجمهور_الغالي,NOT
RT @USER: يا دافع البلا ....... يا كافي ...... ياخزياه ...... يالله لا تعاقبنا ...... هذي مقولات معروفة عند كبار السن وقت المصائب...,NOT
يا مجدع أنت يا إسد يا أبو الرجولة يا وَلد😂😂 @USER,NOT
@USER يارب يا كافي يا شافي يا معافي,NOT
@USER الله يبارك فيكي يا درة يا حبيبتي ،، ربنا يسعدك يارب😻♥️♥️,NOT
"@USER يا ناس يا بشر يا أمة,والله العظيم اذا استمرينا في رفع سقف المتطلبات,فنحن قادمين الي خيارين لا ثالث لها,وكلها شر.<LF>اما انقلاب دموي,او حرب تأكل الأخضر واليابس,,علينا الالتزام بالموضوعية والحوار البناء.",NOT
@USER @USER يا الله يا كريم، يا من بيده ملك السموات والارض، وما فيهن وما بينهن، نقسم عليك بأحب الخلق إليك، محمد وعلي وفاطمة والحسن والحسين صلواتك وسلامك عليهم أجمعين، أن تصلّي على محمد وآله وتفرّج عنا وعن كل مسلم بظهور عدلك المنتظر صلواتك علي,NOT
يا فَجرنا يا سلسبيل مهما تغيب راجع راجع,NOT
يا بسمة الليل الحلو يا ضحكة الوقت الحزين .,NOT
RT @USER: @USER يا منون يا قمر انا والله بحبك جدا ومستنية الاجازة علشان اشوفك ♥,NOT
@USER يا سبك يا غبي فيه فرق بين تخاطب عن حقوقك بالنظام وفيه فرق انك تسب الدوله وتتبلى عليها بالكذب وانها تحارب النصر وتمنع النصر من حقوقه الماديه وهذا كذب وتدليس,OFF
@USER وانت بخير وصحة وسلامة يا حبيبي انت يا أرقى 💙,NOT
الجو حلو لان انت وجهك حلو يا حلو — يا حياتي انت URL,NOT
يا الله يا ولي الصابرين يا مثبت العقل والدين 😤😤 URL,NOT
@USER طعم ايه يا وجه النكبه يا المريسل. انت بكبرك طعم,OFF
نفس الصباحات والروتين والشارع<LF>والنـاس يا مبتسـم .. يا عاقـد حجاجه <LF>.<LF>نتعب لجل خاطر الأحلام ونصارع :<LF>الوقت .. والشوق ..والحرمان ،والحاجه..!!,NOT
انت حياتي يا الغلا يا اغلا من كل الملا<LF>احبك ب صدق ولا ومن حب قلبك ارتشف💛,NOT
وين يا رحت يا مرابط خفنا من دونك💔💔💔,NOT
يا احلا ايام العمر يا اغلا كل من في الصدر💙,NOT
RT @USER: #يوم_الجمعه يارب يا حبيبيّ رجيـتك يا من قلت (ادعوني استجب لكم) ويا من أقرب إلينا من حبل الوريد،اجمعني يارب العالمين و اجمع كل...,NOT
@USER هو خلي يكون عندي دماغ اول بعدين قولي يا جلف يا تنس يا بلياردو وهكذا,NOT
@USER أنا دوم أحُط إيدي على قلبي...<LF>تلاقيني يا خايف يا مرتعب...<LF>او متخوف يصيبني شي من كثر الضحك..,NOT
كان يا مكان يا مكان<LF> كنا في ذاك الزمان<LF>كنت اشوفه اذوب في الغرام<LF>بس اللحين لا سلام لا كلام💔,NOT
@USER @USER مفيش تقصير منهم دا اللي شفناه <LF>الحكام ظلمونا ذهابا وعوده <LF>معاك يا خطيب <LF>معاك يا لاسارتي<LF>مع جميع لاعبي الأهلي,NOT
RT @USER: ياويلي يا نظراتك<LF>يا لفتاتك يا بسّـماتك<LF>شقد حُلوه يا لمساتك. URL,NOT
انا كنت داخله العنبر الصبح مش طايقه نفسي لقيت بيشنت بتنادي عليا وبتقولي تعالي يا دكتوره يا حلوه اما ادعيلك شويه ❤ بجد غيرتلي مودي جدا ربنا يشفيها ❤❤,NOT
@USER مليون مبروك للدكتور يا بروفيسور يا عظيم، حبيبنا الدكتور الطريقي,NOT
يا بعيد الدّار يا جار الشعور..,NOT
يا حنون الملامح .. يا أمان السنين <LF>يا ارتكازي واحتياجي ياحبيبي يا أبوي❤️,NOT
@USER ماشي يا (اختي) يا جدعة يا اصيلة😂😂💔💔,NOT
"@USER , أنتم يا خونه خدامين الصهيونية و الماسونية العالمية ويستخدمونكم فى تدمير الأوطان وتدمير الإنسانية<LF>يا عبيد المال والنساء. يا خوارج يا خرفان يا ولاد جهاد النكاح",OFF
يا قاضي الحاجات، يا<LF> كاشف الكربات، يا مجيب الدعوات، يا غافر الزلات عافنا واعفو عنا، وفرج همومنا، واشرح صدورنا، واصلح احوالنا، وحقق آمالنا، واشف مرضانا وارحم موتانا، وأسعد قلوبنا، واجعلنا من المقبولين عندك في الدنيا والآخره برحمتك يا أرحم الراحمين <LF> اللهم آمــــين,NOT
@USER يلا يا ميرنا يلا يا ميرنا 😂<LF>كل سنة و انتي طيبة يا نادية يا قمر 😍👅❤❤,NOT
@USER يا ابن اللبوة يا معرص يا كلب السرايا الشعب هيفشخك ليك يووم يا ابن العاهره يا بتاع الخرابة طيزك حمرا يا ابن الوسخة و فيها شعر يا خول,OFF
خطوبه اصغر اتنين على social media طلعت كدبت ابريل يا بهااايم يا بهايم 😂😂😂💔 <LF>بس حقيقى اكدت على ان نفوس الناس وحشه و الله و بتريقوا عمال على بطال 🙂,OFF
@USER صباحنا انت وانت اجمل صباح🌹<LF>ايامنا سعاده بطلتك وبوجودك🌹<LF> ❤ريهام الغلا❤<LF>يا عذبة الصفات يا كل الحياه🌹<LF>يا ملح الحياة يا نبع الحنان🌹<LF>يا القلب الابيض يا نوره ب سماه🌹<LF>يا الوفا يا الطيب يا الهتان🌹<LF>الله لا يغير علين,NOT
@USER حبيبى يا سولوم يا مشيكنا دايما 😂😂♥️,NOT
يا أمُنية المتمني يا قلبي وشعُوره.,NOT
RT @USER: يا بهية المساكن يا زهرة المدائن ♥️<LF>في أجمل من هالاطلالة 😍<LF>#يا_قدس URL,NOT
يا هنيكم يا أهل القلوب المواليف <LF>كلنا مع خله ساالي وسااري <LF>وانا أفكاري بين أبعاده والجفا<LF>بين حياته ومماته خاطري بائع وشاري :<LF>العذبه 🌷,NOT
يا بناااات يا بنااات<LF>انذار هام جدا<LF>كل وحدة تنزل لي شو طابخة عشاء <LF>و مع اللوازم و طريقة الطبخ...<LF>داخلة على اسبوعين عطلة و زوجي ماخذ اسبوع<LF>يعني صار لازم طبخ ع الفطور طبخ ع العشاء<LF>#Vuslat<LF>#Hercai URL,NOT
يا سسسساتر يا جانيني وش ذا 😱♥️♥️,NOT
يا عيني يا ميسي يا روحي يا ميسي يا قلبي يا ميسي يا اسطوره احترنا في وصفك والله<LF>#دوري_الابطال,NOT
@USER مسا الجمال يا مصرية يا قمر<LF>فى منطقة فى مصر اسمها كيتكات و منطقة اسمها امبابة <LF>و فى شوكولاتة كيتكات.. لكن مفيش،شوكولاتة امبابة .. المصريين اخترعوها كعادتهم يضحكوا على اى شئ و كل شئ حتى يضحكوا على حالهم لو تعبوا,NOT
يا الله يا ميسي يا مجننننننهم 🤦🏽‍♀️♥️♥️♥️♥️,NOT
@USER كل سنة و انتي طيبة يا قمر و يا رب تحققي كل اللي بتتمنيه 💖💖,NOT
RT @USER: جماهير الدنيا بحالها محدش بيحصل فيهم الي بيحصل لجماهير اعظم نادي في الكون !! شايفه يا بلدي <LF>احيه يا بلدي #احموا_جمهور...,OFF
"#تأملات🦋<LF>لم يقل يا فاسقين ولم يقل يا #غافلين بل قال:<LF>""يا عبادي الذين أسرفوا""<LF> الله يغيّر ولا يعيّر...🕊",NOT
يا أنتِ<LF>يا عينيَّ يا أنشودتي<LF>يا بيتَ شِعرٍ ليس يعرفُ قائلُهْ,NOT
RT @USER: ليه بتحبسه وردة يا دولة العميان<LF>يا وطني يا محتل يا شعب غلبه النوم URL,NOT
RT @USER: ياارب يا تاخدني يا تاخد الدراسه مش عارفين نكمل بعض والله 👐👐,NOT
ما يسقط الا راسك وراس من خلفك .. يا كلبه يا مرتزقه ال سعود تاج راسك URL,OFF
RT @USER: انهينا العمل اتقنا الشغل 😉<LF>واليوم عطلة قولوا ماذا سنفعل <LF>أسرعي يا ماما هيّا يا بابا <LF>فالوقت قد طاب كي نذهب إلى #سبا...,NOT
RT @USER: @USER اين انتم يا قوم يا أخضر 😨😨😨 URL,NOT
يا من أظهر الجميل وستر القبيح يا من لا يؤاخذ بالجريرة يا حسن التجاوز يا واسع المغفرة يا باسط اليدين بالرحمة يا باسط اليدين بالعطايا يا سميع كل نجوى يا منتهى كل شكوى يا مقيل العثرات يا مبتدئا بالنعم قبل استحقاقها ...أغفر لنا وأرضى عنا وتب علينا ولا تحرمنا لذة النظر لوجهك الكريم.,NOT
@USER الله لا بارك فيك يا متدرب يا غبي أنهى خطورة الإتفاق كلب غبي,OFF
RT @USER: يا أنا اللي تغيرت يا الناس إللي تغيرت.,NOT
فضيحة مدوية يا كايدهم يا تجمع المهنيين - احزاب الفكة رافضين حتى واحد يشك... URL via @USER,OFF
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER يا عيوني انتي يا لمى احبك اكثر يا قلب دلال):❤️,NOT
يا سر قلبي الحُلو يا مقصدي بكل الحكي.,NOT
حبني حبيبي وامسح جروحي تعال الحين تعال يا ساكن وسط روحي يا روحي ....✨,NOT
@USER @USER @USER اسكت يا خروف سيساوي يا صهيوني يا عملاء لسرائيل,OFF
يا غايتي بكل الحكي يا أكثر من أحب.,NOT
RT @USER: اللهم ارحم من رأس ماله الرجاء وسلاحه البكاء . يا سابع النعم ، يا دافع النقم ، يا نور المستوحشين في الظلم ، يا عالما لا ي...,NOT
هسي لو في زول داير يتكلم مع السودان يتكلم مع المجلس وللا معاك انت <LF>داير تفرض رأيك و انت قاعد تحت هنايه تحت خيمه يا وسخ 💦🗣<LF>قوم شوف شغلك ياخي قوم يا شماشي قوم يا عاطل قوم يا ملحد يا مرتد 💦🗣 قوم على حيلك امرق تمر روحك💦🗣,OFF
هو يا أنا غلطان يا أنت غلطان<LF>أو أن بيت الود .. ماعاد بيتك <LF>أجيك متعومس و مرهق وتعبان<LF>و أرد منّك مثلني يوم ، جيتك (:,NOT
RT @USER: ديقاج انت تاني يا السراق يا لحركي يا لكاشير 😡😡<LF>#يتنحاو_قاع URL,OFF
في الحُسن لا بعدك ولا قبلك يا روحي.. يا روحي كملت أوصافك 💕,NOT
وحده من الاثنين يا ريري يا تايلور ولو صدق انا حموت قبل اسمع التعاون,NOT
الله عليك يا عميد وهاردلك يا فقراوي #الاتحاد_النصر,NOT
سجل يا تاريخ واكتب يا قلم رغد حطت لي قلب URL,NOT
RT @USER: اللهم يا غفار الذنوب يا ستار العيوب <LF>يا قابل التوب يا واسع المغفرة يا رفيع <LF>الدرجات ياسامع الاصوات يامجيب<LF>الدعوات يا فعال...,NOT
يارغبة العمر الطويل ياشعور أكبر من كل الكلام يا كل الأماني، يا أجمل من تمنيت!,NOT
يا حمدلله يا حمدلله هذا وش يا حمدلله,NOT
"RT @USER: اللهم إني أسألك وأتوجه إليك بنبيك نبي الرحمة محمد صلى الله عليه وآله, يا آبا القاسم يا رسول الله يا إمام الرحمة يا سيدنا ومولانا...",NOT
RT @USER: الله اكبر يا اتحاد الله اكبر يا اتحاد,NOT
يا نهار يا أستاذ ممتاز 🙄😂😂😂😂 URL,NOT
@USER يا ابن لحرام يا بوق بشار يا سرمايه يا مفتن.. اهل لجبل ما الن منيه انن ستقبلو اهلن من لجنوب لحبيب.. يا ابن لحرام نص اصحابي شيعا من لجنوب من بعد حرب تموز.. يا ابن لحرام يا بوق بشار ما تكسرت سيارات لشيعه غير بسوريا حد مقام ست زينب.,OFF
ولا يا ولا يا عرباااوي يا صاالح,NOT
RT @USER: يا رحمن يا رححيم يا كررريم اجججعلها ليله اتحاديه وافرح قلب كل اتحادي يارب العالمممين يا مججيب الدعوات انصرهم واجعلها ليله فرح...,NOT
RT @USER: مقاول متورط مع سارق الرمال يرشو موظفي «أشغال»😎<LF>وينچ يا وزيره يا جنان بوشهري <LF>اذ كان كلام صحيح عبرى عن غضبك او اذ كان خ...,NOT
RT @USER: بمناسبة إن سمانا وحدة وإن المطر اللي يلمس يديني هو نفسه اللي يبِل كتفك.. أحب اقول له إن يا بخته يا بخته يا بخته <LF>:( 🖤🖤.,NOT
ياليت انا من البداية ما شفت خدو النقي <LF>انت السبب يا فؤادي و يا عين ليه تعشقي ؟,NOT
اولا هنيئا للبنان بقرار فخامة البطل و الشجاع و الجريئ لإبطال مفعول فتيل تفجير و خراب لبنان دائما ثانيا: يا شعب لبنان يا عظييييممممم هل يوجد فهيم يستطيع أن يفسر لي هذه الكلمة العظمة إلى أين تؤدي؟ يا شعب لبنان العظيم هل يوجد فهيم ليفسر لي أين أصبحتم بهذه العظمة وفي أي مرحلة منها؟..,NOT
RT @USER: @USER @USER @USER @USER اظهر وبان يا طلبة يا بتاع ال ١٣ دورى عايزينك في موضوع,NOT
@USER الله يا خذك يا نمق ، يتفلسف وهو مثل الادلخ بس ينفذ اوامر حمد بن جاسم راس الحيه 🤮🤮,OFF
يا أجمل لحظاتَ الفرح يا كل الشوق والوله.,NOT
اللهم افرش لنا دربا من نور،، واجعل وجوهنا دائما في سرور،، واملأ قلوبنا بذكرك يا غفور،، وتقبل دعاءنا يا شكور ،،<LF>واجعل لنا الصراط سهلا للعبور ،، اللهم أسقط الدنيا من قلوبنا،،واجعل<LF>التقوى زاد دروبنا،، ونور بالقرآن صدورنا،، <LF>اللهم اشفي مافي الصدور ورحم من في القبور,NOT
@USER يا مدام كوثر يا مدام كوثر,NOT
RT @USER: -23 يا احلى الحلوين يا ئشطه الئشطات💕💕💕@USER,NOT
@USER وانت بخير يا الغالي يا ولد الغالي 💐💐,NOT
وانا بحبك اذا بنظر اخايل للسماء وبروق<LF>واشوفك فوق يا كل الغلا يا تاجه وعمه💕,NOT
